ticker,date,gap_pct,atr,candle_color,follow_through_level,ft_bar_idx,ft_minutes_from_open,entry_price,eod_close,eod_return,mae_pct,mfe_pct,mae_price,mfe_price,price_above_entry_after_ft,bounce_above_entry_before_lod,bounce_depth_before_lod,session_low_price,session_high_price,lod_minutes_from_open,hod_minutes_from_open,gap_abs
PL,2024-09-06,-0.060729,0.2239,BEARISH,2.2304,0,0.0,2.11,1.77,0.161137,0.099526,0.165877,2.32,1.76,False,False,-0.014218,1.76,2.32,190.0,0.0,0.060729
PL,2025-03-06,-0.048055,0.4457,NEUTRAL,3.9817,71,360.0,3.98,3.95,0.007538,0.006281,0.01005,4.005,3.94,True,True,0.001256,3.94,4.345,385.0,45.0,0.048055
PLTR,2024-06-21,-0.035589,1.0657,NEUTRAL,24.2337,3,15.0,24.075,23.825,0.010384,0.017238,0.02243,24.49,23.535,True,True,0.017238,23.535,24.755,275.0,5.0,0.035589
PLTR,2025-03-06,-0.026967,8.9507,BEARISH,84.0997,30,150.0,83.72,80.46,0.038939,0.012602,0.044314,84.775,80.01,True,True,0.008242,80.01,88.33,380.0,50.0,0.026967
PLUG,2024-10-23,-0.027027,0.1357,NEUTRAL,2.1057,15,75.0,2.1,2.09,0.004762,0.011905,0.02381,2.125,2.05,True,True,0.011905,2.05,2.185,275.0,15.0,0.027027
PLUG,2024-11-06,-0.164683,0.2189,NEUTRAL,2.0174,4,20.0,1.99,1.965,0.012563,0.040201,0.055276,2.07,1.88,True,True,0.015075,1.88,2.195,105.0,0.0,0.164683
PLUG,2024-11-26,-0.020408,0.1618,BEARISH,2.0953,17,85.0,2.095,2.065,0.01432,0.019093,0.026253,2.135,2.04,True,True,0.019093,2.04,2.205,365.0,0.0,0.020408
PLUG,2025-06-17,-0.049808,0.1536,BEARISH,1.1786,4,20.0,1.175,1.08,0.080851,0.021277,0.102128,1.2,1.055,True,True,0.021277,1.055,1.265,275.0,0.0,0.049808
PLUG,2026-02-05,-0.031785,0.2161,BEARISH,1.8936,8,40.0,1.875,1.85,0.013333,0.029333,0.016,1.93,1.845,True,True,0.029333,1.845,1.995,360.0,0.0,0.031785
PSX,2025-05-21,-0.035112,4.0507,BEARISH,115.0347,0,0.0,114.83,111.79,0.026474,0.016198,0.02974,116.69,111.415,True,True,0.00061,111.415,116.69,40.0,0.0,0.035112
QBTS,2024-02-05,-0.024479,0.0646,NEUTRAL,0.9107,3,40.0,0.91,0.8827,0.03,0.0,0.032967,0.91,0.88,False,False,-0.005495,0.88,0.9365,280.0,0.0,0.024479
QBTS,2024-02-16,-0.066158,0.2054,BEARISH,1.7528,48,355.0,1.75,1.73,0.011429,0.0,0.042857,1.75,1.675,False,False,-0.005714,1.675,1.925,370.0,15.0,0.066158
QBTS,2024-07-01,-0.034188,0.0707,NEUTRAL,1.1017,4,35.0,1.1,1.075,0.022727,0.013636,0.031818,1.115,1.065,True,True,0.013636,1.065,1.13,345.0,0.0,0.034188
QBTS,2024-07-24,-0.045872,0.12,NEUTRAL,0.992,17,200.0,0.992,0.9805,0.011593,0.008065,0.016935,1.0,0.9752,True,True,0.008065,0.9752,1.04,305.0,0.0,0.045872
QBTS,2025-10-22,-0.064521,5.145,NEUTRAL,28.027,31,155.0,27.97,27.26,0.025384,0.01448,0.056489,28.375,26.39,True,True,0.006078,26.39,31.3,270.0,0.0,0.064521
QBTS,2026-02-05,-0.038289,2.1857,BEARISH,18.4657,8,40.0,18.26,17.14,0.061336,0.026287,0.073111,18.74,16.925,True,True,0.018072,16.925,19.62,380.0,15.0,0.038289
QBTS,2026-02-20,-0.027849,1.8132,BEARISH,18.1247,34,170.0,18.09,18.08,0.000553,0.033444,0.014373,18.695,17.83,True,True,0.033444,17.83,19.33,325.0,30.0,0.027849
QCOM,2024-06-24,-0.028991,6.9075,NEUTRAL,203.557,58,290.0,203.49,200.85,0.012974,0.004669,0.015898,204.44,200.255,True,True,0.004669,200.255,206.67,385.0,65.0,0.028991
QCOM,2024-10-23,-0.020326,5.13,NEUTRAL,167.608,42,210.0,167.155,166.61,0.00326,0.002602,0.01696,167.59,164.32,False,False,-0.000269,164.32,172.5,275.0,0.0,0.020326
QQQ,2025-04-04,-0.027668,12.1625,NEUTRAL,433.365,11,55.0,432.37,423.48,0.020561,0.012674,0.021301,437.85,423.16,True,True,0.012674,423.16,440.19,385.0,0.0,0.027668
QTUM,2025-04-03,-0.036472,1.7496,NEUTRAL,71.9501,5,85.0,71.51,70.79,0.010069,0.002377,0.010069,71.68,70.79,True,True,0.002377,70.79,72.94,380.0,5.0,0.036472
QUBT,2024-01-31,-0.023888,0.0425,NEUTRAL,0.837,1,100.0,0.8305,0.8,0.036725,0.011439,0.036725,0.84,0.8,True,True,0.011439,0.8,0.854,385.0,0.0,0.023888
QUBT,2024-02-01,-0.0225,0.0425,NEUTRAL,0.765,2,100.0,0.7551,0.7522,0.003841,0.010727,0.00543,0.7632,0.751,True,True,0.006489,0.751,0.782,200.0,0.0,0.0225
QUBT,2024-02-13,-0.037433,0.0519,NEUTRAL,0.7892,1,5.0,0.789,0.775,0.017744,0.033714,0.023447,0.8156,0.7705,True,True,0.033714,0.7705,0.8156,145.0,10.0,0.037433
QUBT,2024-04-12,-0.020793,0.0633,NEUTRAL,0.8365,2,40.0,0.8301,0.8121,0.021684,0.0,0.036261,0.8301,0.8,False,False,0.0,0.8,0.8618,280.0,0.0,0.020793
QUBT,2024-08-28,-0.029156,0.0328,NEUTRAL,0.6229,2,90.0,0.6155,0.602,0.021933,0.004712,0.021933,0.6184,0.602,True,True,0.004712,0.602,0.636,340.0,0.0,0.029156
QUBT,2024-10-09,-0.03228,0.0329,NEUTRAL,0.6883,6,350.0,0.6864,0.6813,0.00743,0.000728,0.00743,0.6869,0.6813,True,True,0.000728,0.6813,0.7021,375.0,20.0,0.03228
QUBT,2024-10-23,-0.048889,0.0843,BEARISH,1.0363,0,0.0,1.03,1.02,0.009709,0.135922,0.019417,1.17,1.01,True,True,0.135922,1.01,1.17,190.0,90.0,0.048889
QUBT,2024-11-18,-0.03231,0.6111,BEARISH,2.7506,0,0.0,2.745,2.38,0.132969,0.091075,0.187614,2.995,2.23,False,False,-0.003643,2.23,2.995,20.0,0.0,0.03231
QUBT,2024-12-19,-0.142969,3.4275,BEARISH,20.569,0,0.0,19.625,15.17,0.227006,0.117962,0.308025,21.94,13.58,True,True,0.026242,13.58,21.94,345.0,0.0,0.142969
QUBT,2025-02-18,-0.023899,0.8346,BEARISH,7.4261,30,150.0,7.42,7.38,0.005391,0.007412,0.040431,7.475,7.12,True,True,0.002695,7.12,7.765,290.0,0.0,0.023899
QUBT,2025-02-24,-0.026631,0.815,NEUTRAL,6.984,5,25.0,6.97,6.86,0.015782,0.031564,0.020086,7.19,6.83,True,True,0.011478,6.83,7.44,35.0,5.0,0.026631
QUBT,2026-02-05,-0.033954,0.9475,NEUTRAL,8.441,7,35.0,8.435,7.805,0.074689,0.014819,0.087137,8.56,7.7,True,True,0.014819,7.7,8.875,380.0,0.0,0.033954
QUBT,2026-02-27,-0.033739,0.6179,BEARISH,8.4879,9,45.0,8.405,8.4,0.000595,0.013087,0.035098,8.515,8.11,True,True,0.003569,8.11,8.79,255.0,0.0,0.033739
QUBT,2026-03-03,-0.056363,0.6246,NEUTRAL,7.8701,5,25.0,7.865,7.72,0.018436,0.026701,0.020979,8.075,7.7,True,True,0.018436,7.7,8.26,55.0,10.0,0.056363
RBLX,2024-03-18,-0.034412,1.7532,NEUTRAL,37.1787,4,20.0,36.86,36.2,0.017906,0.009495,0.024688,37.21,35.95,True,True,0.009495,35.95,38.19,160.0,5.0,0.034412
RBLX,2025-10-30,-0.068883,6.94,BEARISH,121.854,0,0.0,120.485,113.105,0.061252,0.041291,0.071337,125.46,111.89,True,True,0.015562,111.89,125.46,365.0,0.0,0.068883
RCAT,2024-05-03,-0.021277,0.2442,NEUTRAL,1.2823,2,15.0,1.25,1.14,0.088,0.008,0.156,1.26,1.055,False,False,-0.04,1.055,1.38,80.0,0.0,0.021277
RCAT,2024-05-17,-0.036199,0.1036,NEUTRAL,1.0236,2,120.0,1.02,1.005,0.014706,0.009804,0.019608,1.03,1.0,False,False,-0.009804,1.0,1.065,135.0,0.0,0.036199
RCAT,2024-09-04,-0.037162,0.2286,NEUTRAL,2.7586,18,330.0,2.75,2.72,0.010909,0.001818,0.010909,2.755,2.72,True,True,0.001818,2.72,2.85,375.0,0.0,0.037162
RCAT,2024-11-26,-0.076042,1.0014,BEARISH,8.4694,16,80.0,8.43,8.36,0.008304,0.05516,0.065836,8.895,7.875,True,True,0.03796,7.875,9.445,215.0,15.0,0.076042
RCAT,2025-03-18,-0.047455,0.5829,BEARISH,5.2869,15,75.0,5.23,5.14,0.017208,0.042065,0.024857,5.45,5.1,True,True,0.042065,5.1,5.52,375.0,0.0,0.047455
RCAT,2025-06-17,-0.109358,1.0686,BEARISH,7.7576,1,5.0,7.7,7.32,0.049351,0.026623,0.066883,7.905,7.185,True,True,0.001299,7.185,8.185,245.0,0.0,0.109358
RCAT,2026-01-29,-0.026846,1.7668,NEUTRAL,15.2433,13,65.0,15.21,14.925,0.018738,0.049967,0.031558,15.97,14.73,True,True,0.049967,14.73,16.35,360.0,15.0,0.026846
RCAT,2026-02-27,-0.033872,1.2514,BEARISH,12.0494,9,45.0,11.96,11.635,0.027174,0.01714,0.060201,12.165,11.24,True,True,0.013378,11.24,12.55,235.0,0.0,0.033872
RDDT,2025-05-15,-0.032948,8.8389,NEUTRAL,117.6844,3,15.0,116.29,113.63,0.022874,0.024508,0.029581,119.14,112.85,True,True,0.009459,112.85,121.64,355.0,0.0,0.032948
RDDT,2025-05-21,-0.024242,8.4879,BEARISH,99.6449,12,60.0,99.215,95.795,0.034471,0.016379,0.043189,100.84,94.93,True,True,0.016379,94.93,103.07,375.0,0.0,0.024242
RDDT,2026-01-27,-0.04793,14.5014,BEARISH,197.5044,3,15.0,196.38,196.275,0.000535,0.007333,0.015786,197.82,193.28,True,True,0.004023,193.28,203.44,90.0,0.0,0.04793
RDDT,2026-02-04,-0.024043,13.5343,BEARISH,155.9413,0,0.0,155.925,152.9,0.0194,0.034824,0.060189,161.355,146.54,True,True,0.014751,146.54,161.355,200.0,0.0,0.024043
RGTI,2024-02-13,-0.032609,0.135,BEARISH,1.281,2,10.0,1.26,1.19,0.055556,0.055556,0.055556,1.33,1.19,True,True,0.055556,1.19,1.335,330.0,0.0,0.032609
RGTI,2024-03-19,-0.034483,0.2668,BEARISH,1.8533,1,5.0,1.845,1.745,0.054201,0.00542,0.067751,1.855,1.72,True,True,0.00271,1.72,1.96,65.0,0.0,0.034483
RGTI,2024-04-15,-0.021008,0.1125,BEARISH,1.12,5,40.0,1.11,1.075,0.031532,0.009009,0.045045,1.12,1.06,False,False,-0.004505,1.06,1.17,275.0,0.0,0.021008
RGTI,2024-07-01,-0.023256,0.07,NEUTRAL,1.022,3,15.0,1.02,0.9996,0.02,0.034314,0.045882,1.055,0.9732,True,True,0.034314,0.9732,1.055,375.0,30.0,0.023256
RGTI,2024-07-17,-0.042636,0.1223,NEUTRAL,1.1861,21,130.0,1.185,1.175,0.008439,0.016878,0.033755,1.205,1.145,True,True,0.008439,1.145,1.275,225.0,10.0,0.042636
RGTI,2025-02-18,-0.037257,1.3889,BEARISH,10.8144,29,145.0,10.79,10.52,0.025023,0.005561,0.040778,10.85,10.35,False,False,-0.000927,10.35,11.38,290.0,0.0,0.037257
RGTI,2025-02-25,-0.024728,1.2089,NEUTRAL,9.3764,9,45.0,9.21,9.025,0.020087,0.02823,0.03203,9.47,8.915,True,True,0.017372,8.915,10.05,125.0,0.0,0.024728
RGTI,2025-10-16,-0.029464,5.9414,BEARISH,52.3034,4,20.0,51.89,47.96,0.075737,0.025246,0.096358,53.2,46.89,True,True,0.025246,46.89,55.16,295.0,0.0,0.029464
RGTI,2026-01-29,-0.025635,2.0204,BEARISH,20.6669,5,25.0,20.655,19.845,0.039216,0.009925,0.066812,20.86,19.275,False,False,-0.001452,19.275,21.57,360.0,5.0,0.025635
RGTI,2026-02-05,-0.034643,1.9857,BEARISH,15.7857,8,40.0,15.635,14.92,0.045731,0.021426,0.051167,15.97,14.835,True,True,0.01503,14.835,16.635,380.0,20.0,0.034643
RGTI,2026-02-12,-0.02459,1.6975,BEARISH,15.386,5,25.0,15.34,15.14,0.013038,0.014993,0.035854,15.57,14.79,True,True,0.007497,14.79,16.065,360.0,0.0,0.02459
RGTI,2026-02-27,-0.028686,1.2979,BEARISH,17.5959,4,20.0,17.545,16.96,0.033343,0.011684,0.034483,17.75,16.94,True,True,0.00057,16.94,18.14,80.0,0.0,0.028686
RILY,2024-02-02,-0.020064,2.0739,NEUTRAL,20.6604,6,35.0,20.57,20.29,0.013612,0.013126,0.020175,20.84,20.155,True,True,0.013126,20.155,21.49,185.0,0.0,0.020064
RILY,2024-02-13,-0.04454,2.0989,BEARISH,19.1104,5,30.0,18.925,18.67,0.013474,0.024042,0.014795,19.38,18.645,True,True,0.024042,18.645,19.96,375.0,5.0,0.04454
RILY,2024-05-03,-0.022626,3.6329,BEARISH,31.3769,11,65.0,31.34,31.12,0.00702,0.028079,0.05201,32.22,29.71,True,True,0.028079,29.71,32.84,265.0,5.0,0.022626
RILY,2024-07-05,-0.059067,1.3214,BEARISH,15.4014,13,75.0,15.33,15.03,0.019569,0.038487,0.020548,15.92,15.015,True,True,0.038487,15.015,15.95,385.0,0.0,0.059067
RILY,2024-08-22,-0.078456,2.1507,NEUTRAL,6.5397,19,95.0,6.425,6.06,0.056809,0.091051,0.108171,7.01,5.73,True,True,0.091051,5.73,7.56,350.0,15.0,0.078456
RILY,2024-12-02,-0.027304,0.3836,BEARISH,5.5466,33,270.0,5.515,5.48,0.006346,0.0,0.023572,5.515,5.385,False,False,-0.00816,5.385,6.06,335.0,80.0,0.027304
RILY,2025-01-13,-0.058442,0.3336,NEUTRAL,4.2166,9,50.0,4.2,3.945,0.060714,0.040476,0.060714,4.37,3.945,True,True,0.040476,3.945,4.37,385.0,35.0,0.058442
RILY,2025-04-04,-0.036785,0.2471,NEUTRAL,3.4361,3,45.0,3.42,3.32,0.02924,0.032164,0.039474,3.53,3.285,True,True,0.032164,3.285,3.535,380.0,0.0,0.036785
RILY,2025-08-25,-0.025408,0.5954,NEUTRAL,5.1319,18,120.0,5.13,5.01,0.023392,0.048733,0.023392,5.38,5.01,True,True,0.048733,5.01,5.38,380.0,195.0,0.025408
RILY,2025-11-13,-0.051121,0.3811,BEARISH,5.1376,4,25.0,5.13,5.12,0.001949,0.010721,0.039961,5.185,4.925,True,True,0.010721,4.925,5.29,275.0,0.0,0.051121
RILY,2025-11-19,-0.065347,0.4204,BEARISH,4.5519,0,0.0,4.515,4.28,0.052049,0.071982,0.062016,4.84,4.235,True,True,0.071982,4.235,4.84,375.0,290.0,0.065347
RILY,2026-01-30,-0.023939,1.0661,NEUTRAL,8.5436,8,40.0,8.53,8.35,0.021102,0.049238,0.022274,8.95,8.34,True,True,0.049238,8.34,9.0,380.0,5.0,0.023939
RILY,2026-02-04,-0.021053,1.0121,NEUTRAL,7.9651,5,30.0,7.93,7.695,0.029634,0.015132,0.04918,8.05,7.54,True,True,0.005044,7.54,8.37,170.0,0.0,0.021053
RILY,2026-02-11,-0.020134,0.6382,NEUTRAL,7.0447,19,145.0,7.04,6.995,0.006392,0.004261,0.026989,7.07,6.85,True,True,0.002131,6.85,7.3,245.0,0.0,0.020134
RIOT,2024-03-05,-0.032665,1.6875,NEUTRAL,12.355,12,60.0,12.345,12.185,0.012961,0.019036,0.031997,12.58,11.95,True,True,0.008505,11.95,13.53,105.0,30.0,0.032665
RIOT,2024-06-21,-0.03071,0.7836,BEARISH,9.7866,25,125.0,9.77,9.53,0.024565,0.004094,0.031218,9.81,9.465,True,True,0.001024,9.465,10.1,375.0,0.0,0.03071
RIOT,2025-01-27,-0.066938,1.1911,BEARISH,12.1386,8,40.0,12.08,11.44,0.05298,0.00952,0.082781,12.195,11.08,True,True,0.001656,11.08,12.615,265.0,0.0,0.066938
RIOT,2025-09-25,-0.029477,1.2111,BEARISH,16.9656,1,5.0,16.77,16.74,0.001789,0.032499,0.020274,17.315,16.43,True,True,0.032499,16.43,17.5,270.0,0.0,0.029477
RIOT,2026-02-04,-0.020195,1.4629,BEARISH,14.4549,0,0.0,14.45,14.13,0.022145,0.041522,0.068512,15.05,13.46,True,True,0.017993,13.46,15.05,270.0,0.0,0.020195
RIOT,2026-02-05,-0.033616,1.5725,NEUTRAL,13.026,10,50.0,13.025,12.06,0.074088,0.045298,0.092131,13.615,11.825,True,True,0.045298,11.825,14.17,380.0,10.0,0.033616
RIVN,2024-02-22,-0.222583,1.0764,BEARISH,11.5494,0,0.0,11.52,11.45,0.006076,0.057292,0.039497,12.18,11.065,True,True,0.051649,11.065,12.18,65.0,0.0,0.222583
RIVN,2024-02-23,-0.044978,1.1296,BEARISH,10.4831,1,5.0,10.32,10.07,0.024225,0.028585,0.025194,10.615,10.06,True,True,0.025678,10.06,11.015,385.0,0.0,0.044978
RIVN,2024-06-20,-0.026745,0.5543,NEUTRAL,10.5133,8,40.0,10.465,10.345,0.011467,0.009556,0.0172,10.565,10.285,True,True,0.009556,10.285,10.845,350.0,0.0,0.026745
RIVN,2024-09-25,-0.035503,0.7396,NEUTRAL,11.1141,15,75.0,11.07,11.04,0.00271,0.020325,0.00813,11.295,10.98,True,True,0.003162,10.98,11.575,120.0,0.0,0.035503
RIVN,2025-02-11,-0.021522,0.5743,NEUTRAL,12.5003,33,165.0,12.495,12.45,0.003601,0.008403,0.010804,12.6,12.36,True,True,0.008403,12.36,12.94,365.0,15.0,0.021522
RIVN,2025-02-24,-0.034389,0.7096,BEARISH,12.2111,0,0.0,12.08,11.97,0.009106,0.051325,0.030215,12.7,11.715,True,True,0.017384,11.715,12.7,35.0,0.0,0.034389
RKLB,2024-02-01,-0.138604,0.2693,NEUTRAL,4.0873,6,30.0,4.075,4.01,0.015951,0.051534,0.045399,4.285,3.89,True,False,0.0,3.89,4.285,65.0,290.0,0.138604
RKLB,2025-02-11,-0.02482,2.4429,NEUTRAL,28.8829,30,150.0,28.66,28.2,0.01605,0.012387,0.019888,29.015,28.09,True,True,0.012387,28.09,30.28,365.0,0.0,0.02482
RKLB,2026-01-26,-0.023183,7.4375,NEUTRAL,83.825,13,65.0,83.74,80.465,0.039109,0.019166,0.044304,85.345,80.03,True,True,0.019166,80.03,87.06,350.0,0.0,0.023183
RKLB,2026-02-05,-0.043205,8.1079,NEUTRAL,66.7369,64,320.0,66.65,66.13,0.007802,0.004951,0.020255,66.98,65.3,True,True,0.004951,65.3,72.86,360.0,15.0,0.043205
RKT,2024-02-05,-0.029165,0.5561,BEARISH,11.9276,1,5.0,11.88,11.55,0.027778,0.008418,0.0383,11.98,11.425,True,True,0.001263,11.425,12.15,350.0,0.0,0.029165
RKT,2024-04-02,-0.02344,0.5879,BEARISH,13.3049,55,305.0,13.3,13.175,0.009398,0.007519,0.016917,13.4,13.075,True,True,0.007519,13.075,13.625,380.0,110.0,0.02344
RKT,2024-04-10,-0.051736,0.6943,BEARISH,13.1023,1,5.0,12.685,12.295,0.030745,0.036263,0.045329,13.145,12.11,True,True,0.016555,12.11,13.4,370.0,0.0,0.051736
RKT,2026-01-30,-0.084978,1.0693,BEARISH,18.5773,0,0.0,18.3,17.925,0.020492,0.040984,0.068033,19.05,17.055,True,True,0.015574,17.055,19.05,85.0,0.0,0.084978
RKT,2026-02-11,-0.026667,1.3036,BEARISH,19.1886,7,35.0,19.06,18.6,0.024134,0.008132,0.042235,19.215,18.255,False,False,0.0,18.255,19.77,245.0,0.0,0.026667
RKT,2026-03-02,-0.037424,1.035,BEARISH,17.076,5,25.0,16.99,16.8,0.011183,0.02266,0.020306,17.375,16.645,True,True,0.02266,16.645,17.635,380.0,5.0,0.037424
ROKU,2024-02-16,-0.185074,5.9014,NEUTRAL,74.6744,6,30.0,74.2,71.93,0.030593,0.006334,0.043127,74.67,71.0,True,True,0.006199,71.0,78.585,145.0,0.0,0.185074
ROKU,2024-07-24,-0.035898,2.5982,BEARISH,58.8507,0,0.0,57.495,55.565,0.033568,0.041656,0.036264,59.89,55.41,True,True,0.00974,55.41,59.89,380.0,0.0,0.035898
ROKU,2024-10-31,-0.120727,3.6304,BEARISH,66.7179,0,0.0,65.5,64.075,0.021756,0.047176,0.082824,68.59,60.075,False,False,-0.002366,60.075,68.59,175.0,0.0,0.120727
ROKU,2025-04-03,-0.094704,4.6179,NEUTRAL,62.7729,3,15.0,62.54,60.28,0.036137,0.021106,0.044931,63.86,59.73,True,True,0.021106,59.73,65.375,385.0,0.0,0.094704
ROKU,2025-08-01,-0.097517,3.5729,BEARISH,83.6209,0,0.0,80.925,79.94,0.012172,0.051653,0.022552,85.105,79.1,True,True,0.046216,79.1,85.105,285.0,0.0,0.097517
RR,2024-01-26,-0.284585,1.8089,BEARISH,6.5164,1,10.0,5.95,3.39,0.430252,0.0,0.504202,5.95,2.95,False,False,-0.057143,2.95,7.24,115.0,0.0,0.284585
RR,2024-02-28,-0.027933,0.1021,BEARISH,1.6991,2,35.0,1.69,1.65,0.023669,0.047337,0.023669,1.77,1.65,True,True,0.047337,1.65,1.77,370.0,100.0,0.027933
RR,2024-08-06,-0.049296,0.3731,BEARISH,1.2008,0,0.0,1.18,0.3705,0.686017,0.144068,0.740339,1.35,0.3064,True,True,0.029661,0.3064,1.35,360.0,0.0,0.049296
RR,2024-12-31,-0.093123,0.5662,NEUTRAL,2.9385,8,40.0,2.925,2.69,0.080342,0.015385,0.164103,2.97,2.445,True,True,0.008547,2.445,3.24,305.0,0.0,0.093123
RR,2026-01-30,-0.034826,0.6443,BEARISH,3.6223,7,35.0,3.615,3.575,0.011065,0.019364,0.071923,3.685,3.355,True,True,0.019364,3.355,3.91,205.0,0.0,0.034826
RR,2026-02-05,-0.044928,0.6225,NEUTRAL,3.046,76,380.0,3.045,3.04,0.001642,0.003284,0.00821,3.055,3.02,True,True,0.001642,3.02,3.365,385.0,0.0,0.044928
RR,2026-02-27,-0.042048,0.2136,BEARISH,2.5346,45,225.0,2.53,2.5,0.011858,0.009881,0.023715,2.555,2.47,True,True,0.009881,2.47,2.625,385.0,0.0,0.042048
RR,2026-03-03,-0.038462,0.22,BEARISH,2.412,10,50.0,2.41,2.4,0.004149,0.03112,0.006224,2.485,2.395,True,True,0.008299,2.395,2.535,90.0,5.0,0.038462
RTX,2025-04-04,-0.033029,2.9339,NEUTRAL,124.7164,6,30.0,124.67,117.44,0.057993,0.001684,0.058635,124.88,117.36,False,False,-0.000561,117.36,126.17,385.0,0.0,0.033029
RUM,2024-02-28,-0.030081,0.5011,BEARISH,6.4096,3,30.0,6.39,6.37,0.00313,0.014085,0.025822,6.48,6.225,True,False,-0.017214,6.225,6.61,45.0,0.0,0.030081
RUM,2024-04-01,-0.02843,0.7879,BEARISH,7.5449,3,15.0,7.4,7.25,0.02027,0.02027,0.053378,7.55,7.005,True,True,0.010135,7.005,7.86,80.0,0.0,0.02843
RUM,2026-02-05,-0.02356,0.2879,NEUTRAL,5.4799,8,40.0,5.46,5.37,0.016484,0.014652,0.03022,5.54,5.295,True,True,0.014652,5.295,5.62,355.0,20.0,0.02356
RUM,2026-02-23,-0.022109,0.3446,NEUTRAL,5.6121,50,280.0,5.6,5.535,0.011607,0.00625,0.017857,5.635,5.5,True,True,0.00625,5.5,5.815,375.0,65.0,0.022109
RUN,2024-02-22,-0.044344,1.305,BEARISH,14.348,7,35.0,14.3,12.77,0.106993,0.032517,0.119231,14.765,12.595,True,True,0.032517,12.595,15.03,385.0,15.0,0.044344
RUN,2024-10-10,-0.022516,0.8079,BEARISH,15.9569,1,5.0,15.91,15.52,0.024513,0.006285,0.036141,16.01,15.335,True,True,0.004085,15.335,16.49,285.0,0.0,0.022516
RUN,2024-11-06,-0.150207,1.2457,BEARISH,13.8717,0,0.0,13.585,11.89,0.12477,0.057784,0.150166,14.37,11.545,True,True,0.006993,11.545,14.37,370.0,0.0,0.150207
RUN,2026-02-05,-0.038109,1.6207,BEARISH,19.2917,11,55.0,19.23,18.985,0.012741,0.028601,0.018201,19.78,18.88,True,True,0.028601,18.88,20.18,365.0,0.0,0.038109
RUN,2026-02-27,-0.102439,1.8196,BEARISH,17.6721,0,0.0,17.14,13.31,0.223454,0.087515,0.272462,18.64,12.47,False,False,-0.004667,12.47,18.64,230.0,0.0,0.102439
SCHW,2024-07-16,-0.066121,1.7118,NEUTRAL,69.4403,1,5.0,68.805,67.425,0.020057,0.023399,0.020275,70.415,67.41,True,True,0.023399,67.41,70.59,385.0,0.0,0.066121
SCHW,2025-04-04,-0.033249,2.1496,NEUTRAL,71.5401,3,15.0,71.5,69.06,0.034126,0.005734,0.04042,71.91,68.61,True,True,0.003776,68.61,72.84,80.0,0.0,0.033249
SERV,2024-06-20,-0.033493,0.2239,NEUTRAL,1.9304,6,170.0,1.925,1.895,0.015584,0.002597,0.031169,1.93,1.865,True,True,0.002597,1.865,2.02,275.0,0.0,0.033493
SERV,2024-07-09,-0.045752,0.2093,NEUTRAL,2.1063,8,150.0,2.085,2.065,0.009592,0.007194,0.040767,2.1,2.0,True,True,0.007194,2.0,2.19,340.0,0.0,0.045752
SERV,2024-09-03,-0.034078,1.1829,BEARISH,7.7469,4,20.0,7.7,7.21,0.063636,0.020779,0.077273,7.86,7.105,True,True,0.020779,7.105,8.22,325.0,0.0,0.034078
SERV,2024-10-11,-0.024494,1.0396,BEARISH,8.7441,19,100.0,8.74,8.69,0.005721,0.021739,0.025172,8.93,8.52,True,True,0.005721,8.52,9.44,330.0,35.0,0.024494
SERV,2024-10-31,-0.034361,1.1068,NEUTRAL,10.5173,3,15.0,10.44,10.145,0.028257,0.028736,0.037356,10.74,10.05,True,True,0.028736,10.05,11.03,130.0,0.0,0.034361
SERV,2024-11-08,-0.080481,1.1821,BEARISH,9.4671,3,15.0,9.435,9.035,0.042395,0.020668,0.066243,9.63,8.81,True,True,0.00265,8.81,9.95,60.0,0.0,0.080481
SERV,2025-01-13,-0.072611,3.1554,BEARISH,16.1079,3,15.0,16.0,14.81,0.074375,0.0225,0.078125,16.36,14.75,True,True,0.0225,14.75,17.37,385.0,0.0,0.072611
SERV,2025-01-27,-0.066943,3.1754,NEUTRAL,16.7099,22,110.0,16.56,16.54,0.001208,0.019928,0.033816,16.89,16.0,True,True,0.019928,16.0,18.13,325.0,0.0,0.066943
SERV,2025-02-11,-0.038143,1.9925,NEUTRAL,19.503,41,205.0,19.48,18.8,0.034908,0.009754,0.048511,19.67,18.535,True,True,0.009754,18.535,20.985,380.0,35.0,0.038143
SERV,2025-02-18,-0.042269,2.5739,BEARISH,12.2254,7,35.0,12.12,11.81,0.025578,0.036304,0.040429,12.56,11.63,True,True,0.009076,11.63,13.255,50.0,0.0,0.042269
SERV,2025-06-13,-0.036913,1.1814,NEUTRAL,11.0074,15,75.0,10.99,10.9,0.008189,0.040491,0.009099,11.435,10.89,True,True,0.040491,10.89,11.635,385.0,0.0,0.036913
SERV,2025-10-10,-0.083192,1.5025,NEUTRAL,15.599,18,90.0,15.55,14.905,0.041479,0.028939,0.061736,16.0,14.59,True,True,0.026367,14.59,16.755,120.0,75.0,0.083192
SERV,2026-02-05,-0.039901,1.065,BEARISH,9.319,6,30.0,9.28,9.195,0.009159,0.029634,0.021013,9.555,9.085,True,True,0.029634,9.085,9.8,370.0,0.0,0.039901
SLB,2024-10-15,-0.026174,1.1004,NEUTRAL,43.0899,76,380.0,43.055,42.96,0.002206,0.001161,0.003832,43.105,42.89,False,False,-0.000232,42.89,43.9,385.0,0.0,0.026174
