ticker,date,overnight_gap,volume_ratio,days_since_ath,range_60d,price_in_range,rs_vs_spy_20d,pre_drift_5d,consecutive_beat_streak,day_of_return,fwd_return_0d,fwd_return_1d,fwd_return_3d,fwd_return_5d,fwd_return_10d,cond_distribution,cond_range_compressed,cond_rs_weak,cond_front_run,cond_beat_fatigue,ceiling_score,regime,day_of_fade,fwd_5d_fade
JPM,2023-10-13 04:00:00+00:00,0.0202408315894198,2.7819602766675717,484,0.13133607837569217,0.3891891891891886,0.021575080960151594,0.02032940527875393,1,-0.0042704865664614875,-0.0042704865664614875,-0.005951780490265247,-0.019065873095934494,-0.03903964491072334,-0.08752816167322362,1,1,0,0,0,2,MODERATE_CEILING,1,1
PLTR,2023-09-29 04:00:00+00:00,0.02219403931515545,1.5682127878737424,670,0.4780861943024105,0.3544690603514136,0.11926801672100062,0.13305024769992935,1,-0.006823821339950337,-0.006823821339950337,-0.013957816377171302,-0.023573200992555877,0.031017369727047144,0.07847394540942931,1,0,0,1,0,2,MODERATE_CEILING,1,0
ADBE,2023-09-13 04:00:00+00:00,0.027019549981556576,2.1199920489125286,448,0.20655279700298412,0.8318475253612052,0.05943091020766578,-0.014734931397149098,4,-0.00574661039777327,-0.00574661039777327,-0.007919547454431118,-0.04385382059800677,-0.03756846547544235,-0.09666876178504093,1,0,0,0,1,2,MODERATE_CEILING,1,1
TSLA,2023-09-11 04:00:00+00:00,0.06356171000724577,1.8674651695590172,762,0.4085004236091499,0.7048047010024195,0.12085871963512762,0.11701671667381053,1,0.03565345747700699,0.03565345747700699,0.012111577911509956,0.04462359486771894,0.004011960183187625,-0.0649483365504711,1,0,0,1,0,2,MODERATE_CEILING,0,0
SNOW,2023-09-08 04:00:00+00:00,0.0325849021202077,1.9717072007946541,688,0.35929613011777906,0.4559024390243904,0.07070634488220695,0.058030592734225506,1,0.005481526347668087,0.005481526347668087,0.031193216232586345,0.0014536644457904852,-0.016717141126589893,-0.09282253179890969,1,0,0,1,0,2,MODERATE_CEILING,0,1
CRM,2023-08-31 04:00:00+00:00,0.060379287905549923,3.571741685824239,447,0.18750623192741042,0.5565009306035625,0.025091092268262782,0.07764534176599347,1,-0.029018542059352143,-0.029018542059352143,-0.029215798009906598,-0.02860211283040374,-0.014728444308069896,-0.05957129706746155,1,0,0,1,0,2,MODERATE_CEILING,1,1
ORCL,2023-08-29 04:00:00+00:00,0.03404473717976138,1.614408131830603,50,0.2157199408594459,0.6993146141941192,0.039295451269432236,0.035044824775876116,3,-0.0019439963601770229,-0.0019439963601770229,0.0021094428589154605,0.00020680812342301752,0.028498159407701475,-0.07486454067915797,0,0,0,1,1,2,MODERATE_CEILING,1,0
NVDA,2023-08-24 04:00:00+00:00,0.06621096652302205,3.1173740377580104,537,0.3455217088709247,0.7595289742795165,0.061925492603425725,0.08763433420967659,1,-0.06100426074144863,-0.06100426074144863,-0.08402022856687769,-0.02871022976147815,-0.01718233584199418,-0.09290009158603107,1,0,0,1,0,2,MODERATE_CEILING,1,1
PLTR,2023-08-24 04:00:00+00:00,0.025808559294348225,1.6038513860562045,645,0.49170659786214527,0.08695652173913045,-0.08971766758462618,-0.0003533568904594553,1,-0.09904458598726114,-0.09904458598726114,-0.07515923566878979,-0.018789808917197448,-0.04554140127388534,-0.03566878980891712,1,0,1,0,0,2,MODERATE_CEILING,1,1
TSLA,2023-08-21 04:00:00+00:00,0.028145810613267732,1.5357831384140257,748,0.656518128978688,0.4265598650927488,-0.10801545113867628,-0.035696413678065086,2,0.04373730534867974,0.04373730534867974,0.05285488603024138,0.038320920785375676,0.0776799819453847,0.1577070638682013,1,0,1,0,0,2,MODERATE_CEILING,0,0
LLY,2023-08-08 04:00:00+00:00,0.11978145447335363,4.839828614353572,0,0.2809981308856268,0.859551751895945,0.17246419243657463,0.1506421572954364,3,0.025861729755252975,0.025861729755252975,0.035157787046509806,0.039348390650822386,0.07655229401117511,0.08940938065633126,0,0,0,1,1,2,MODERATE_CEILING,0,0
PLTR,2023-07-31 04:00:00+00:00,0.05700645885987086,2.7279973323491586,627,1.7458791208791204,0.987411487018096,0.26062388475161,0.21470137825421132,1,0.05366631243358119,0.05366631243358119,0.061902231668437786,-0.0058448459086078335,-0.04410201912858671,-0.16471838469713068,1,0,0,1,0,2,MODERATE_CEILING,0,1
META,2023-07-27 04:00:00+00:00,0.08717622649086411,2.154788625148159,470,0.41458269908232936,0.8581694204038817,0.05562151302181384,0.030290511286644506,1,-0.040431557238279896,-0.040431557238279896,0.001231261735463346,-0.006741158001662196,-0.035875888817065375,-0.05848493243451226,1,0,0,1,0,2,MODERATE_CEILING,1,1
NOW,2023-07-27 04:00:00+00:00,0.03689426358738016,2.535388346701026,430,0.4293470662254742,0.7099321573948443,-0.01640193772818499,-0.03222489154669106,2,-0.06439593306432068,-0.06439593306432068,-0.04840555736568172,-0.013191642229963961,-0.0637025155183505,-0.07272529804422831,1,0,1,0,0,2,MODERATE_CEILING,1,1
CRM,2023-07-19 04:00:00+00:00,0.027892471229025717,1.5773098263355403,416,0.24975077391258718,0.9212184873949579,0.03978526563237228,0.03104934470929721,1,0.00183752831075598,0.00183752831075598,-0.02514849792743896,-0.03572496901841796,-0.035981368317593215,-0.05783940857228322,1,0,0,1,0,2,MODERATE_CEILING,0,1
ADBE,2023-06-16 04:00:00+00:00,0.05570670171899037,1.513534654505971,388,0.5610993975903613,0.8756743699170627,0.3254621138250129,0.09095616344787305,1,-0.04421558596992447,-0.04421558596992447,-0.0619269154296083,-0.07792984962260863,-0.07460957859583418,-0.06325888462058178,1,0,0,1,0,2,MODERATE_CEILING,1,1
TSLA,2023-06-09 04:00:00+00:00,0.06033638492654893,1.5175732333755971,699,0.6552945807636795,0.9211053263916698,0.37708853611291193,0.14236305851561037,1,-0.01847241185446961,-0.01847241185446961,0.0034535378684442423,0.031162155650148432,0.045739298048349586,-0.03212593365994699,1,0,0,1,0,2,MODERATE_CEILING,1,0
ADBE,2023-06-09 04:00:00+00:00,0.04123570419647338,1.5757680927414621,383,0.4053915662650602,0.905305000371499,0.2852014217189278,0.03999862508306795,1,-0.006990635392963402,-0.006990635392963402,0.03907754244705049,0.049076667250131295,0.08332968667950284,0.048879747943287186,1,0,0,1,0,2,MODERATE_CEILING,1,0
PANW,2023-06-05 04:00:00+00:00,0.041998618466497835,2.465029353421314,281,0.3047570448488972,0.9383255813953488,0.19786104182692,0.0718066253957752,1,0.0023644318734255382,0.0023644318734255382,-0.006806028196402618,-0.015313563441905702,0.012860741591903462,0.06775091704600691,1,0,0,1,0,2,MODERATE_CEILING,0,0
SNOW,2023-06-02 04:00:00+00:00,0.03385727946449929,2.082304369937317,621,0.4330543933054392,0.8264448022902131,0.0720160139926842,0.18336203112866745,2,0.013093620834176294,0.013093620834176294,0.051305026447379824,-0.022429690435587037,-0.013671705639217324,0.06558372113189004,1,0,0,1,0,2,MODERATE_CEILING,0,1
NVDA,2023-05-30 04:00:00+00:00,0.04298119412187858,2.55765157444894,477,0.8794370742201505,0.907654673325859,0.37705510818571186,0.28678640153944834,1,-0.011700371948666157,-0.011700371948666157,-0.06738182624331851,-0.031209202650442188,-0.0476636204645664,0.010665812744784058,1,0,0,1,0,2,MODERATE_CEILING,1,1
AMD,2023-05-30 04:00:00+00:00,0.02673017872608453,1.7261778407805126,375,0.6652661064425768,0.8949282296650718,0.38649243244395737,0.16029261968700803,1,-0.039147271960430996,-0.039147271960430996,-0.09366972125301946,-0.09627698324450755,-0.047352478815996295,-0.04505195352938921,1,0,0,1,0,2,MODERATE_CEILING,1,1
NFLX,2023-05-30 04:00:00+00:00,0.049547409811838534,2.1708298646782245,383,0.41956057048743745,0.8993151256994905,0.20175573214988884,0.08235115933248882,1,-0.011717227593316575,-0.011717227593316575,-0.005468877685721858,0.006939817201191816,0.003733923385423904,0.09578707836210264,1,0,0,1,0,2,MODERATE_CEILING,1,0
NVDA,2023-05-25 04:00:00+00:00,0.261867347606888,5.2302565546631214,475,0.7692273216206525,0.9115539241391365,0.3891744290168151,0.19844026269259896,2,-0.015254896873783877,-0.015254896873783877,0.009832663121027424,-0.017732520430665404,0.020365806200544876,0.00607082630691408,1,0,0,1,0,2,MODERATE_CEILING,1,0
AMD,2023-05-25 04:00:00+00:00,0.08276371697764634,1.7789278378895907,373,0.5728908593036902,0.9932855354500967,0.37118406461754505,0.11509591326105095,2,0.026531308650400952,0.026531308650400952,0.08351817096058699,0.008275038389353343,0.0053745094693737885,0.06602968776659268,1,0,0,1,0,2,MODERATE_CEILING,0,0
ADBE,2023-05-25 04:00:00+00:00,0.025071770334928273,2.1888158306851127,373,0.23584260583079503,0.9263310490247756,0.04995840632257975,0.08737136992760663,2,0.04563640243251882,0.04563640243251882,0.1084231302677904,0.11474447882214867,0.1639549770617731,0.21051157580283797,1,0,0,1,0,2,MODERATE_CEILING,0,0
NOW,2023-05-25 04:00:00+00:00,0.038897731794667635,1.6742441491998228,388,0.32807423451806655,0.9423062495310972,0.16502716348237745,0.04206422287964573,2,0.018634492004213386,0.018634492004213386,0.02929234894187508,0.042928277314947964,0.05029206166810302,0.023058508091544725,1,0,0,1,0,2,MODERATE_CEILING,0,0
PANW,2023-05-24 04:00:00+00:00,0.03256977356503424,2.5242713450292396,274,0.1748596700119068,0.906614785992218,0.09545969829078649,0.0666631864689915,1,0.042048091388938495,0.042048091388938495,0.06076446439044288,0.08361169900808313,0.10533697121146442,0.13626743504092612,1,0,0,1,0,2,MODERATE_CEILING,0,0
PLTR,2023-05-09 04:00:00+00:00,0.18943298969072173,5.947211051365233,571,0.43293954134815843,0.7528089887640446,0.10368969231227965,0.25608953258722833,1,0.03358613217768133,0.03358613217768133,0.07583965330444195,0.03141928494041161,0.027085590465872156,0.3694474539544962,1,0,0,1,0,2,MODERATE_CEILING,0,0
UBER,2023-05-02 04:00:00+00:00,0.06841783750763576,4.587962472370889,555,0.2830511373353856,0.8827794561933536,0.16155592576486633,0.23508534730437725,1,0.04459691252144089,0.04459691252144089,0.08118925100057187,0.07833047455688971,0.09205260148656393,0.07032590051457979,1,0,0,1,0,2,MODERATE_CEILING,0,0
AMZN,2023-04-27 04:00:00+00:00,0.030199104506049363,2.0341896651043725,359,0.29325014180374354,0.8379110251450678,0.06793741863769864,0.05779790000963292,1,0.015442944331422246,0.015442944331422246,-0.025152579988903263,-0.04142777880525249,-0.03865359718882936,0.037358979101165216,1,0,0,1,0,2,MODERATE_CEILING,0,1
META,2023-04-27 04:00:00+00:00,0.14627329192546573,3.905698736302323,408,0.6428959891230456,0.9659511472982976,0.13371131350585186,0.1190632626243664,1,-0.006106329324969274,-0.006106329324969274,0.0011462392930829907,-0.0028134964466581206,-0.02673863660046263,-0.017151907967405042,1,0,0,1,0,2,MODERATE_CEILING,1,1
AMZN,2023-04-21 04:00:00+00:00,0.02157788267026293,2.068751073797243,355,0.29325014180374354,0.7280464216634428,0.036798557850328484,0.04320265262336642,2,0.008675153229608691,0.008675153229608691,0.0016030174446016192,-0.010183875530410167,-0.005940594059405898,-0.0038661008958038342,1,0,0,1,0,2,MODERATE_CEILING,0,1
JPM,2023-04-14 04:00:00+00:00,0.047205642973412947,2.0442753603402717,358,0.17174177831912305,0.7390070921985812,0.020002163521447347,0.08864135550674623,1,0.027239082161362005,0.027239082161362005,0.03501110288675069,0.04522575869726139,0.04034048852701715,0.022945965951147257,1,0,0,1,0,2,MODERATE_CEILING,0,0
META,2023-03-14 04:00:00+00:00,0.03524436090225564,1.8024381192366656,377,0.7506664297138795,0.9642518939393938,0.13246752507960136,0.05137654454801632,1,0.036020399989319406,0.036020399989319406,0.056046567514886146,0.04552615417478842,0.07970414675175569,0.07153347040132445,1,0,0,1,0,2,MODERATE_CEILING,0,0
CRM,2023-03-02 05:00:00+00:00,0.15305147497909946,3.4257067858565216,321,0.5306316289377868,0.898568019093079,0.11680674384082768,0.13671256244669205,1,-0.03371484799834269,-0.03371484799834269,-0.03443989849293079,-0.05059816665803517,-0.07408462375058267,-0.030141384846444626,1,0,0,1,0,2,MODERATE_CEILING,1,1
NVDA,2023-02-23 05:00:00+00:00,0.12889402474842318,2.3437376796457365,411,0.7198415556355782,0.9770885442721359,0.2223984472125906,0.039101972672553886,1,0.008743495692228879,0.008743495692228879,-0.0066109357672951095,-0.009575194062953188,-0.005971167789814918,4.265119849863902e-05,1,0,0,1,0,2,MODERATE_CEILING,0,1
PANW,2023-02-22 05:00:00+00:00,0.0928804624554467,3.324423591091361,210,0.4267251152596176,0.9826425788168611,0.2470171211073816,0.10386785798260045,1,0.02932470949353209,0.02932470949353209,0.03453190089892574,0.033271212453409305,0.024994518745889073,0.032723087042315274,1,0,0,1,0,2,MODERATE_CEILING,0,0
PLTR,2023-02-14 05:00:00+00:00,0.1289473684210527,3.7683678385205095,513,0.568776371308017,0.9762611275964391,0.26483679175929975,0.10690690690690707,1,0.07400932400932399,0.07400932400932399,0.1771561771561771,0.07342657342657352,-0.025058275058275042,-0.10372960372960369,1,0,0,1,0,2,MODERATE_CEILING,0,1
UBER,2023-02-08 05:00:00+00:00,0.06940874035989716,3.5382577649220126,498,0.5687996654119615,0.9529411764705882,0.2625107707534764,0.17121982210927555,1,-0.015224358974358983,-0.015224358974358983,-0.04113247863247861,-0.10710470085470081,-0.032184829059829015,-0.07946047008546994,1,0,0,1,0,2,MODERATE_CEILING,1,1
AAPL,2023-02-02 05:00:00+00:00,0.023721122112211144,1.6073156788056542,615,0.2368527019408876,0.8993539612376741,0.1057668366848592,0.04640822564957636,2,0.011619316273759275,0.011619316273759275,0.037745986970246524,0.038887769494257644,0.013029753509302347,0.03237289273960657,1,0,0,1,0,2,MODERATE_CEILING,0,0
AMZN,2023-02-02 05:00:00+00:00,0.04792696842906054,2.382893189924567,301,0.3996316758747698,0.9622119815668202,0.23858294481822995,0.1369089625970359,2,0.023321234119782153,0.023321234119782153,-0.06193284936479131,-0.07259528130671507,-0.10821234119782211,-0.10925589836660622,1,0,0,1,0,2,MODERATE_CEILING,0,1
GOOG,2023-02-02 05:00:00+00:00,0.05324918647076231,2.0972955252195233,251,0.271441925683571,0.994834266035299,0.1395631983892951,0.09599677321770694,1,0.01760134818837183,0.01760134818837183,-0.015073494991105696,0.01142215148394344,-0.10542084074524861,-0.10336110851043916,1,0,0,1,0,2,MODERATE_CEILING,0,1
PLTR,2023-02-02 05:00:00+00:00,0.03780487804878055,2.204055673430416,505,0.5544303797468356,0.9345509893455094,0.2790055211479241,0.2432619212163094,2,0.05699177438307867,0.05699177438307867,-0.009988249118683793,-0.021739130434782667,-0.06698002350176256,0.14042303172737958,1,0,0,1,0,2,MODERATE_CEILING,0,1
SNOW,2023-02-02 05:00:00+00:00,0.05367949648995403,2.1474849682120043,538,0.4955626255860683,0.9910457847609393,0.2795420329798628,0.1680603377602885,2,0.022916547010510484,0.022916547010510484,-0.06231692608121315,-0.07656079489977607,-0.06616506806042162,-0.05645856068002993,1,0,0,1,0,2,MODERATE_CEILING,0,1
AMD,2023-02-01 05:00:00+00:00,0.0433568293656072,2.8259531987673463,294,0.42909698996655515,0.9696024941543263,0.2444571916755982,0.13027229044313948,1,0.07941363926067564,0.07941363926067564,0.12613129381771823,0.06679413639260669,0.07966857871255577,0.08604206500956023,1,0,0,1,0,2,MODERATE_CEILING,0,0
TSLA,2023-01-26 05:00:00+00:00,0.10691301640024924,1.5500279900080443,606,1.3297339746736037,0.43127122397755785,0.4081366041562111,0.26073619631901823,1,0.002063015753938385,0.002063015753938385,0.11184046011502867,0.08277069267316817,0.17785696424106018,0.2961365341335334,1,0,0,1,0,2,MODERATE_CEILING,0,0
NOW,2023-01-26 05:00:00+00:00,0.030565835822892004,2.802381459786467,305,0.3582624527067393,0.8888359536287121,0.1560285733470157,0.08176174026701521,1,0.0026392644672796695,0.0026392644672796695,-0.007809626825311009,-0.015229853975121731,0.06195781503515411,0.0023796646836128127,1,0,0,1,0,2,MODERATE_CEILING,0,0
CRM,2023-01-23 05:00:00+00:00,0.03974342018251548,1.6467384447871831,294,0.3097989552002532,0.753704649974451,0.15837713221613225,0.04254749799304269,1,-0.008840552057495303,-0.008840552057495303,-0.014946257075621666,0.0495452521783376,0.04763721936017305,0.07511289194174142,1,0,0,1,0,2,MODERATE_CEILING,1,0
GOOG,2023-01-20 05:00:00+00:00,0.02129698647641359,2.3949839231833905,242,0.25916606757728267,0.7304669440591772,0.06659703223710389,0.08032215933826747,1,0.0349285788760297,0.0349285788760297,0.055260139714315475,0.008341153164424953,0.04983839015743928,0.09686164112188517,1,0,0,1,0,2,MODERATE_CEILING,0,0
NFLX,2023-01-20 05:00:00+00:00,0.06726215929427794,2.6187809751971773,294,0.3598873864943098,0.995152049360952,0.14801263673570042,0.03762610197218952,1,0.01653113313943133,0.01653113313943133,0.06066361963554341,0.09244969430759178,0.07054668486970969,0.08618745177182888,1,0,0,1,0,2,MODERATE_CEILING,0,0
NOW,2023-01-12 05:00:00+00:00,0.035932857614464506,1.6056469737478567,296,0.24318685429796538,0.7775871250221879,0.0057299908270940225,0.1280063334334307,1,0.012894053047016695,0.012894053047016695,0.017527087316762214,0.019843604451635112,0.08307594254056966,0.12428298279158698,1,0,0,1,0,2,MODERATE_CEILING,0,0
NOW,2023-01-09 05:00:00+00:00,0.02182220159947595,1.5793821349574917,293,0.28093402520385474,0.4347458968811019,-0.024230306063131368,-0.02492817850379403,1,0.010885098767245839,0.010885098767245839,0.017189106887663116,0.10373565904932347,0.11743886314158634,0.1844590172692426,1,0,1,0,0,2,MODERATE_CEILING,0,0
UBER,2023-01-09 05:00:00+00:00,0.03524062144751799,1.7414078311902421,477,0.33040568799665404,0.4405063291139242,0.05593575989220334,0.1080097087378642,1,0.0025622254758418846,0.0025622254758418846,0.027086383601756896,0.06277452415812591,0.06899707174231325,0.09571742313323567,1,0,0,1,0,2,MODERATE_CEILING,0,0
COST,2023-01-06 05:00:00+00:00,0.028366195932143123,2.2810572791637234,179,0.20432579629918968,0.37830456630981,0.014737722121679009,0.05712283161030318,1,0.04211515001025618,0.04211515001025618,0.03354313537089623,0.04576419402550011,0.04759951202133291,0.06366394247897485,1,0,0,1,0,2,MODERATE_CEILING,0,0
GOOG,2022-12-13 05:00:00+00:00,0.051291651067016115,1.6401605096854794,217,0.25916606757728267,0.5755894590846046,-0.018837066456045104,-0.014690774604479206,1,-0.02411477411477416,-0.02411477411477416,-0.030016280016280046,-0.07549857549857551,-0.08770858770858775,-0.12037037037037035,1,0,1,0,0,2,MODERATE_CEILING,1,1
TSLA,2022-12-13 05:00:00+00:00,0.04274217585692988,1.707764323133584,577,0.9992353765770358,0.02576202015049096,-0.17517642117722299,-0.10487099644128117,1,-0.07969357420535102,-0.07969357420535102,-0.10344729018980105,-0.14146466956322878,-0.21241138806311458,-0.3555911273725131,1,0,1,0,0,2,MODERATE_CEILING,1,1
AVGO,2022-12-13 05:00:00+00:00,0.034371296196530524,2.0237950943694965,237,0.40114626980686807,0.9344459118741741,0.09429373523802154,0.08566756042367873,1,-0.008819444444444515,-0.008819444444444515,-0.0027604166666667217,-0.03491319444444447,-0.05595486111111114,-0.053489583333333236,1,0,0,1,0,2,MODERATE_CEILING,1,1
NOW,2022-12-13 05:00:00+00:00,0.060148502516569606,2.0087965565485506,276,0.2842401779095627,0.8214062174003756,0.02072487946096402,0.06979555098366985,1,-0.02230422111497605,-0.02230422111497605,-0.016640030083670303,-0.07344646046817711,-0.09196671993983264,-0.11572811883049734,1,0,0,1,0,2,MODERATE_CEILING,1,1
UBER,2022-12-13 05:00:00+00:00,0.039016272189349104,2.169006295663711,460,0.41873638344226594,0.41779396462018725,-0.09168966485843932,0.0014856081708449764,1,-0.040220679836269764,-0.040220679836269764,-0.022423918846769853,-0.0763481046449546,-0.11158569140416437,-0.12439935931660429,1,0,1,0,0,2,MODERATE_CEILING,1,1
PANW,2022-11-18 05:00:00+00:00,0.09206328952405243,1.5631005212853861,147,3.1192549243505567,0.06266730729631405,-0.024513189276236913,0.01367624810892587,1,-0.021382251562773832,-0.021382251562773832,-0.004031080212654073,0.011859554828533046,0.0017526435707192346,-0.0066600455687327595,1,0,1,0,0,2,MODERATE_CEILING,1,0
