ticker,date,direction,gap_pct,abs_gap_pct,gap_bucket,atr,open_price,prev_close,candle_color,ft_level,has_ft,session_high,session_low,eod_close,hod_minutes_from_open,lod_minutes_from_open,entry_price,entry_time,ft_minutes_from_open,eod_return,eod_return_from_open,mae_pct,mfe_pct,adverse_after_ft,bounce_depth_before_dest,close_above_open,fwd_15min,fwd_30min,fwd_1hr,fwd_2hr,cs,is_nr7,bar1_time,data_ok,group,win_from_open,win_from_ft_entry
SLV,2024-09-19,GAP_UP,0.0363302752293577,0.0363302752293577,2-5%,0.7607142857142853,28.24,27.25,BEARISH,27.935714285714283,False,28.38,27.925,28.095,190.0,40.0,,,,,0.0051345609065155,,,,,,,,,,98.8936339545422,False,2024-09-19 09:30:00-04:00,True,bearish_non_magenta,True,False
SLV,2025-02-14,GAP_UP,0.0264855687606112,0.0264855687606112,2-5%,0.5699999999999995,30.23,29.45,BEARISH,30.002,True,30.25,29.21,29.31,0.0,375.0,29.97,2025-02-14 10:10:00-05:00,40.0,0.022022,0.030433,0.004338,0.025359,True,0.001335,False,0.00634,0.002002,0.009676,0.017351,100.0,False,2025-02-14 09:30:00-05:00,True,bearish_non_magenta,True,True
SMCI,2024-01-24,GAP_UP,0.0363373999737636,0.0363373999737636,2-5%,35.14499999999999,474.0,457.38,BEARISH,459.942,False,495.98,462.38,470.0,205.0,5.0,,,,,0.0084388185654008,,,,,,,,,,42.12982789250232,False,2024-01-24 09:30:00-05:00,True,bearish_non_magenta,True,False
SMCI,2024-01-30,GAP_UP,0.1125042905889717,0.1125042905889717,8-12%,37.43035714285714,550.99,495.27,BEARISH,536.0178571428571,True,553.89,501.84,512.75,0.0,210.0,529.41,2024-01-30 09:30:00-05:00,0.0,0.031469,0.069402,0.04624,0.052077,True,0.006913,False,0.032895,0.012788,0.019928,0.032905,100.0,False,2024-01-30 09:30:00-05:00,True,bearish_non_magenta,True,True
SMCI,2024-02-22,GAP_UP,0.1750430914082885,0.1750430914082885,12%+,98.68964285714286,862.37,733.905,BEARISH,822.8941428571428,False,1003.0,835.03,975.56,350.0,0.0,,,,,-0.1312545659055857,,,,,,,,,,100.0,False,2024-02-22 09:30:00-05:00,True,bearish_non_magenta,False,False
SMCI,2024-06-03,GAP_UP,0.021912921616715,0.021912921616715,2-5%,63.66749999999998,802.125,784.925,BEARISH,776.658,True,802.125,741.97,770.25,0.0,220.0,774.98,2024-06-03 10:05:00-04:00,35.0,0.006103,0.039738,0.010916,0.042595,True,0.009458,False,0.003665,0.00591,0.014787,0.036762,100.0,False,2024-06-03 09:30:00-04:00,True,bearish_non_magenta,True,True
SMCI,2024-06-17,GAP_UP,0.022105661985839,0.022105661985839,2-5%,48.78428571428573,863.25,844.58,BEARISH,843.7362857142857,True,920.405,829.84,886.81,265.0,20.0,831.43,2024-06-17 09:45:00-04:00,15.0,-0.066608,-0.027292,0.107014,0.001912,True,0.009225,True,-0.006832,-0.008467,-0.018354,-0.045127,48.0039507551472,False,2024-06-17 09:30:00-04:00,True,bearish_non_magenta,False,False
SMCI,2024-06-25,GAP_UP,0.0217099454530061,0.0217099454530061,2-5%,56.2432142857143,844.76,826.81,BEARISH,822.2627142857143,False,853.0,825.0,843.02,150.0,5.0,,,,,0.002059756617264,,,,,,,,,,36.10247061303638,False,2024-06-25 09:30:00-04:00,True,bearish_non_magenta,True,False
SMCI,2024-08-13,GAP_UP,0.0438019582486607,0.0438019582486607,2-5%,57.41035714285714,565.01,541.3,BEARISH,542.0458571428571,False,582.665,549.5,567.49,85.0,20.0,,,,,-0.0043893028441974,,,,,,,,,,5.898458172771411,False,2024-08-13 09:30:00-04:00,True,bearish_non_magenta,False,False
SMCI,2024-08-14,GAP_UP,0.0225642742603393,0.0225642742603393,2-5%,56.021428571428565,580.295,567.49,BEARISH,557.8864285714285,True,584.29,546.78,576.88,0.0,25.0,554.75,2024-08-14 09:40:00-04:00,10.0,-0.039892,0.005885,0.043335,0.014367,True,0.010311,False,0.004723,-0.003209,-0.025201,-0.033348,61.04647396428003,False,2024-08-14 09:30:00-04:00,True,bearish_non_magenta,True,False
SMCI,2024-09-26,GAP_UP,0.0294663319873403,0.0294663319873403,2-5%,29.80857142857144,471.65,458.15,BEARISH,459.7265714285714,True,483.61,374.295,402.325,30.0,160.0,437.26,2024-09-26 10:45:00-04:00,75.0,0.079895,0.146984,0.09045,0.143999,False,-0.009011,False,0.095733,0.081736,0.105418,0.120763,20.196766976078703,False,2024-09-26 09:30:00-04:00,True,bearish_non_magenta,True,True
SMCI,2024-10-08,GAP_UP,0.0484918307498952,0.0484918307498952,2-5%,47.59464285714285,50.055,47.74,BEARISH,31.017142857142854,False,50.055,44.08,45.34,0.0,300.0,,,,,0.0941963839776245,,,,,,,,,,-7.733119157532379,False,2024-10-08 09:30:00-04:00,True,bearish_non_magenta,True,False
SMH,2024-03-21,GAP_UP,0.0325860978034891,0.0325860978034891,2-5%,7.030714285714292,228.47,221.26,BEARISH,225.6577142857143,False,230.02,225.87,226.3,190.0,325.0,,,,,0.0094979647218452,,,,,,,,,,100.0,False,2024-03-21 09:30:00-04:00,True,bearish_non_magenta,True,False
SMH,2024-07-26,GAP_UP,0.0241096353946367,0.0241096353946367,2-5%,8.977499999999996,242.12,236.42,BEARISH,238.529,True,242.27,238.27,240.39,240.0,345.0,238.41,2024-07-26 15:15:00-04:00,345.0,-0.008305,0.007145,0.008305,0.000587,True,0.006795,False,-0.001888,-0.006585,-0.008305,-0.008305,18.13560154545084,False,2024-07-26 09:30:00-04:00,True,bearish_non_magenta,True,False
SMH,2024-07-31,GAP_UP,0.0572201142657769,0.0572201142657769,5-8%,9.878928571428576,242.41,229.29,BEARISH,238.45842857142856,False,247.62,240.63,247.11,320.0,0.0,,,,,-0.0193886390825461,,,,,,,,,,70.92990881821906,False,2024-07-31 09:30:00-04:00,True,bearish_non_magenta,False,False
SMH,2024-08-08,GAP_UP,0.0297582438378198,0.0297582438378198,2-5%,12.57428571428572,217.66,211.37,BEARISH,212.6302857142857,False,225.27,212.95,225.0,385.0,20.0,,,,,-0.0337223192134521,,,,,,,,,,-21.750273947325425,False,2024-08-08 09:30:00-04:00,True,bearish_non_magenta,False,False
SMH,2024-10-17,GAP_UP,0.0317604722626557,0.0317604722626557,2-5%,6.340357142857144,255.175,247.32,BEARISH,252.63885714285715,True,256.16,251.52,251.565,20.0,385.0,252.48,2024-10-17 15:35:00-04:00,365.0,0.003624,0.014147,0.002456,0.003802,True,0.001703,False,4e-05,0.003624,0.003624,0.003624,57.40217762592577,False,2024-10-17 09:30:00-04:00,True,bearish_non_magenta,True,True
SMH,2025-10-13,GAP_UP,0.0385041551246538,0.0385041551246538,2-5%,8.637499999999998,337.41,324.9,BEARISH,333.95500000000004,False,341.06,335.12,339.975,215.0,5.0,,,,,-0.0076020272072552,,,,,,,,,,100.0,False,2025-10-13 09:30:00-04:00,True,bearish_non_magenta,False,False
SMH,2025-10-15,GAP_UP,0.0259894122763606,0.0259894122763606,2-5%,9.096785714285712,342.07,333.405,BEARISH,338.4312857142857,True,343.01,335.7,341.855,85.0,225.0,338.25,2025-10-15 09:35:00-04:00,5.0,-0.010658,0.000629,0.014072,0.007539,True,0.014072,False,-0.004937,-0.009106,-0.011412,-0.006829,-63.785855788519775,False,2025-10-15 09:30:00-04:00,True,bearish_non_magenta,True,False
SMR,2024-01-24,GAP_UP,0.0705128205128205,0.0705128205128205,5-8%,0.1853571428571429,2.505,2.34,BEARISH,2.4308571428571426,True,2.505,2.255,2.265,0.0,360.0,2.425,2024-01-24 09:30:00-05:00,0.0,0.065979,0.095808,0.03299,0.070103,True,0.030928,False,-0.030928,0.035052,0.051546,0.028866,30.642904206528616,False,2024-01-24 09:30:00-05:00,True,bearish_non_magenta,True,True
SMR,2024-03-04,GAP_UP,0.1971014492753622,0.1971014492753622,12%+,0.2799999999999999,4.13,3.45,BEARISH,4.018,True,4.18,3.56,3.9,0.0,35.0,3.88,2024-03-04 09:35:00-05:00,5.0,-0.005155,0.05569,0.050258,0.082474,True,0.050258,False,0.023196,0.082474,-0.009021,0.025773,60.26385302887712,False,2024-03-04 09:30:00-05:00,True,bearish_non_magenta,True,False
SMR,2024-03-06,GAP_UP,0.0731158605174351,0.0731158605174351,5-8%,0.3335714285714286,4.77,4.445,BEARISH,4.636571428571428,True,4.77,4.18,4.21,0.0,365.0,4.58,2024-03-06 09:35:00-05:00,5.0,0.080786,0.1174,0.03821,0.087336,True,0.03821,False,-0.036026,-0.002183,-0.002183,0.039301,-30.66328112373307,False,2024-03-06 09:30:00-05:00,True,bearish_non_magenta,True,True
SMR,2024-03-14,GAP_UP,0.070113314447592,0.070113314447592,5-8%,0.7414285714285713,7.555,7.06,BEARISH,7.2584285714285715,True,7.555,5.36,7.25,0.0,20.0,7.01,2024-03-14 09:30:00-04:00,0.0,-0.034237,0.040371,0.077746,0.235378,True,0.025678,False,0.1398,0.118402,-0.006419,0.027817,-18.68436502366456,False,2024-03-14 09:30:00-04:00,True,bearish_non_magenta,True,False
SMR,2024-05-28,GAP_UP,0.1283697047496789,0.1283697047496789,12%+,0.9292857142857144,8.79,7.79,BEARISH,8.418285714285714,True,9.56,8.135,9.48,370.0,5.0,8.405,2024-05-28 10:55:00-04:00,85.0,-0.1279,-0.078498,0.137418,0.0,True,0.02677,True,-0.02558,-0.069601,-0.069601,-0.081499,61.673495523514696,False,2024-05-28 09:30:00-04:00,True,bearish_non_magenta,False,False
SMR,2024-06-04,GAP_UP,0.0289093298291721,0.0289093298291721,2-5%,1.6725,7.83,7.61,BEARISH,7.161,True,7.83,6.64,6.975,0.0,50.0,6.995,2024-06-04 09:45:00-04:00,15.0,0.002859,0.109195,0.030021,0.050751,True,0.022159,False,0.01787,0.037884,0.040743,0.033595,-100.0,False,2024-06-04 09:30:00-04:00,True,magenta_max_bear,True,True
SMR,2024-06-27,GAP_UP,0.0312500000000001,0.0312500000000001,2-5%,0.9578571428571434,11.88,11.52,BEARISH,11.496857142857143,True,12.15,10.905,11.995,30.0,55.0,11.325,2024-06-27 09:30:00-04:00,0.0,-0.059161,-0.00968,0.072848,0.037086,True,0.072848,True,-0.042826,-0.068433,0.023841,0.008389,-68.50376331292924,False,2024-06-27 09:30:00-04:00,True,bearish_non_magenta,False,False
SMR,2024-07-03,GAP_UP,0.0444954128440366,0.0444954128440366,2-5%,1.0764285714285715,11.385,10.9,BEARISH,10.954428571428572,False,11.95,11.19,11.63,160.0,0.0,,,,,-0.0215195432586737,,,,,,,,,,7.995089637812418,False,2024-07-03 09:30:00-04:00,True,bearish_non_magenta,False,False
SMR,2024-07-10,GAP_UP,0.0285602503912363,0.0285602503912363,2-5%,1.252857142857143,13.145,12.78,BEARISH,12.643857142857142,False,13.59,12.775,13.52,20.0,5.0,,,,,-0.0285279573982502,,,,,,,,,,48.14296227743575,False,2024-07-10 09:30:00-04:00,True,bearish_non_magenta,False,False
SMR,2024-07-15,GAP_UP,0.0927498367080339,0.0927498367080339,8-12%,1.398214285714286,16.73,15.31,BEARISH,16.170714285714286,True,16.885,15.14,15.84,0.0,110.0,15.89,2024-07-15 10:00:00-04:00,30.0,0.003147,0.053198,0.034613,0.047199,False,-0.002517,False,0.023914,0.021397,0.04185,0.008811,3.8527369442707,False,2024-07-15 09:30:00-04:00,True,bearish_non_magenta,True,True
SMR,2024-10-03,GAP_UP,0.0613397901533494,0.0613397901533494,5-8%,1.2760714285714287,13.15,12.39,BEARISH,12.63957142857143,True,13.15,11.14,12.01,0.0,245.0,12.6,2024-10-03 09:40:00-04:00,10.0,0.046825,0.086692,0.015873,0.115873,False,-0.006746,False,0.042063,0.04127,0.056349,0.046032,87.28684853560313,False,2024-10-03 09:30:00-04:00,True,bearish_non_magenta,True,True
SMR,2025-01-28,GAP_UP,0.0535405872193437,0.0535405872193437,5-8%,2.8921428571428573,21.35,20.265,BEARISH,20.19314285714286,True,21.35,19.03,20.945,0.0,140.0,20.02,2025-01-28 09:35:00-05:00,5.0,-0.046204,0.01897,0.048452,0.049451,True,0.046953,False,0.002248,-0.002498,-0.00974,0.036713,65.59065150354981,False,2025-01-28 09:30:00-05:00,True,bearish_non_magenta,True,False
SNAP,2024-01-24,GAP_UP,0.022671568627451,0.022671568627451,2-5%,0.6332142857142856,16.69,16.32,BEARISH,16.436714285714288,True,16.69,16.225,16.325,0.0,30.0,16.425,2024-01-24 09:35:00-05:00,5.0,0.006088,0.021869,0.012481,0.012177,True,0.004566,False,0.003653,0.006697,0.003653,-0.006088,93.15682921147604,False,2024-01-24 09:30:00-05:00,True,bearish_non_magenta,True,True
SNAP,2024-01-26,GAP_UP,0.0393120393120393,0.0393120393120393,2-5%,0.6342857142857143,16.92,16.28,BEARISH,16.666285714285717,True,16.985,16.24,16.245,10.0,370.0,16.57,2024-01-26 10:00:00-05:00,30.0,0.019614,0.039894,0.01207,0.019916,True,0.001207,False,0.008751,0.004526,0.003923,0.010863,76.84263825894635,False,2024-01-26 09:30:00-05:00,True,bearish_non_magenta,True,True
SNAP,2024-09-26,GAP_UP,0.028328611898017,0.028328611898017,2-5%,0.4339285714285711,10.89,10.59,BEARISH,10.716428571428573,True,10.925,10.505,10.56,0.0,90.0,10.7,2024-09-26 09:40:00-04:00,10.0,0.013084,0.030303,0.012617,0.018224,True,0.012617,False,0.003271,-0.002804,0.009346,0.007944,-33.92885884031554,False,2024-09-26 09:30:00-04:00,True,bearish_non_magenta,True,True
SNDK,2025-03-07,GAP_UP,0.0658206065820605,0.0658206065820605,5-8%,4.591785714285714,49.55,46.49,BEARISH,47.71328571428571,False,51.07,47.16,51.06,385.0,0.0,,,,,-0.0304742684157417,,,,,,,,,,75.37448604894577,False,2025-03-07 09:30:00-05:00,True,bearish_non_magenta,False,False
SNDK,2025-07-10,GAP_UP,0.0281507145950627,0.0281507145950627,2-5%,1.830357142857144,47.48,46.18,BEARISH,46.74785714285714,True,47.57,46.735,46.95,35.0,75.0,46.735,2025-07-10 10:45:00-04:00,75.0,-0.0046,0.011163,0.014764,0.0,True,0.014764,False,-0.005242,-0.004814,-0.006098,-0.008131,-33.06165370656428,False,2025-07-10 09:30:00-04:00,True,bearish_non_magenta,True,False
SNDK,2025-07-31,GAP_UP,0.0251441753171856,0.0251441753171856,2-5%,1.6828571428571435,44.44,43.35,BEARISH,43.76685714285714,True,44.49,42.335,42.9,0.0,285.0,43.755,2025-07-31 09:40:00-04:00,10.0,0.019541,0.034653,0.007656,0.032453,True,0.007656,False,0.000229,-0.002628,-0.001028,0.004228,40.25744805660143,False,2025-07-31 09:30:00-04:00,True,bearish_non_magenta,True,True
SNDK,2025-11-03,GAP_UP,0.0560377263833842,0.0560377263833842,5-8%,16.35642857142857,210.5,199.33,BEARISH,203.95742857142855,True,212.72,189.505,207.06,0.0,45.0,201.61,2025-11-03 09:40:00-05:00,10.0,-0.027032,0.016342,0.041516,0.060042,True,0.011557,False,0.027429,0.047269,0.044045,0.014682,100.0,False,2025-11-03 09:30:00-05:00,True,bearish_non_magenta,True,False
SNOW,2024-02-02,GAP_UP,0.0497149144743422,0.0497149144743422,2-5%,7.827857142857143,209.88,199.94,BEARISH,206.74885714285716,True,219.68,204.375,218.7,190.0,0.0,205.655,2024-02-02 09:30:00-05:00,0.0,-0.063431,-0.042024,0.068197,0.006224,True,0.01077,True,-0.020034,-0.005786,-0.021128,-0.041258,100.0,False,2024-02-02 09:30:00-05:00,True,bearish_non_magenta,False,False
SNOW,2025-06-04,GAP_UP,0.0243966547192353,0.0243966547192353,2-5%,6.544285714285716,214.355,209.25,BEARISH,211.7372857142857,True,214.69,205.34,209.54,0.0,350.0,211.04,2025-06-04 09:55:00-04:00,25.0,0.007108,0.022463,0.006918,0.027009,True,0.006776,False,0.001658,0.000237,0.004099,0.001564,-2.1542498924408364,False,2025-06-04 09:30:00-04:00,True,bearish_non_magenta,True,True
SNOW,2026-02-10,GAP_UP,0.0500085145030368,0.0500085145030368,5-8%,10.70178571428571,184.98,176.17,BEARISH,180.6992857142857,True,186.31,178.55,182.65,0.0,10.0,180.54,2026-02-10 09:35:00-05:00,5.0,-0.011687,0.012596,0.030963,0.011022,True,0.003517,False,-0.022322,-0.028747,-0.018278,-0.017531,25.601187438798583,False,2026-02-10 09:30:00-05:00,True,bearish_non_magenta,True,False
SNOW,2026-02-11,GAP_UP,0.0293457432247467,0.0293457432247467,2-5%,11.274642857142853,188.01,182.65,BEARISH,183.5001428571429,True,188.17,173.7,178.845,0.0,55.0,180.51,2026-02-11 09:40:00-05:00,10.0,0.009224,0.048747,0.020165,0.037726,False,-0.000222,False,0.018669,0.03202,0.028973,0.029195,-61.41137511206248,False,2026-02-11 09:30:00-05:00,True,bearish_non_magenta,True,True
SOFI,2024-10-28,GAP_UP,0.0209281164695177,0.0209281164695177,2-5%,0.4614285714285714,11.22,10.99,BEARISH,11.035428571428572,True,11.31,11.025,11.2,240.0,0.0,11.03,2024-10-28 09:30:00-04:00,0.0,-0.015413,0.001783,0.025385,0.000453,True,0.012693,False,-0.010426,-0.010879,-0.019492,-0.017679,19.699254035336256,False,2024-10-28 09:30:00-04:00,True,bearish_non_magenta,True,False
SOFI,2025-05-27,GAP_UP,0.0240641711229946,0.0240641711229946,2-5%,0.5728571428571431,13.405,13.09,BEARISH,13.175857142857142,True,13.47,13.105,13.395,235.0,5.0,13.125,2025-05-27 09:35:00-04:00,5.0,-0.020571,0.000746,0.026286,0.001524,True,0.008,False,-0.009143,-0.007619,-0.009905,-0.015619,90.88341750209906,False,2025-05-27 09:30:00-04:00,True,bearish_non_magenta,True,False
SOFI,2025-06-24,GAP_UP,0.0263671875,0.0263671875,2-5%,0.7082142857142854,15.765,15.36,BEARISH,15.481714285714286,False,15.95,15.51,15.86,130.0,45.0,,,,,-0.0060260069774816,,,,,,,,,,78.37820120552567,False,2025-06-24 09:30:00-04:00,True,bearish_non_magenta,False,False
SOFI,2025-10-02,GAP_UP,0.0223257619879634,0.0223257619879634,2-5%,1.3700000000000003,26.33,25.755,BEARISH,25.782,True,26.35,25.455,25.99,0.0,90.0,25.73,2025-10-02 09:30:00-04:00,0.0,-0.010105,0.012913,0.024096,0.010688,True,0.010299,False,-0.002332,-0.003109,-0.002332,0.006024,54.55060886430025,False,2025-10-02 09:30:00-04:00,True,bearish_non_magenta,True,False
SOFI,2026-01-30,GAP_UP,0.0418384171475678,0.0418384171475678,2-5%,1.0971428571428568,25.275,24.26,BEARISH,24.836142857142857,True,25.37,22.32,22.79,0.0,350.0,24.8,2026-01-30 09:30:00-05:00,0.0,0.081048,0.098318,0.022984,0.1,False,0.0,False,0.036492,0.041532,0.060887,0.072984,100.0,False,2026-01-30 09:30:00-05:00,True,bearish_non_magenta,True,True
SOFI,2026-02-03,GAP_UP,0.0434782608695652,0.0434782608695652,2-5%,1.1746428571428569,23.04,22.08,BEARISH,22.57014285714285,True,23.35,21.02,21.76,0.0,270.0,22.535,2026-02-03 09:45:00-05:00,15.0,0.034391,0.055556,0.010872,0.067229,False,-0.001331,False,0.009541,0.016641,0.017528,0.035722,100.0,False,2026-02-03 09:30:00-05:00,True,bearish_non_magenta,True,True
SOFI,2026-02-06,GAP_UP,0.0441932168550873,0.0441932168550873,2-5%,1.3071428571428576,20.32,19.46,BEARISH,19.79714285714286,False,21.155,20.06,20.86,95.0,0.0,,,,,-0.0265748031496062,,,,,,,,,,13.609381577541257,False,2026-02-06 09:30:00-05:00,True,bearish_non_magenta,False,False
SOFI,2026-02-09,GAP_UP,0.0206136145733461,0.0206136145733461,2-5%,1.281071428571429,21.29,20.86,BEARISH,20.777571428571427,False,21.575,20.825,21.36,185.0,5.0,,,,,-0.0032879286049788,,,,,,,,,,23.28710766159501,False,2026-02-09 09:30:00-05:00,True,bearish_non_magenta,False,False
SOUN,2024-01-30,GAP_UP,0.0213903743315507,0.0213903743315507,2-5%,0.0978571428571428,1.91,1.87,BEARISH,1.8708571428571428,True,1.91,1.79,1.8,0.0,195.0,1.87,2024-01-30 09:30:00-05:00,0.0,0.037433,0.057592,0.02139,0.042781,True,0.010695,False,0.0,0.008021,0.018717,0.032086,100.0,False,2024-01-30 09:30:00-05:00,True,bearish_non_magenta,True,True
SOUN,2024-02-15,GAP_UP,0.7777777777777778,0.7777777777777778,12%+,0.2707142857142857,4.0,2.25,BEARISH,3.891714285714286,True,4.05,3.12,3.77,0.0,25.0,3.74,2024-02-15 09:30:00-05:00,0.0,-0.008021,0.0575,0.082888,0.165775,True,0.020053,False,0.064171,0.139037,0.118984,0.100267,100.0,False,2024-02-15 09:30:00-05:00,True,bearish_non_magenta,True,False
SOUN,2024-02-22,GAP_UP,0.0757978723404255,0.0757978723404255,5-8%,0.3964285714285714,4.045,3.76,BEARISH,3.886428571428572,True,4.105,3.85,3.96,5.0,25.0,3.85,2024-02-22 09:55:00-05:00,25.0,-0.028571,0.021014,0.046753,0.0,True,0.020779,False,-0.036364,-0.036364,-0.015584,-0.036364,90.51864984298778,False,2024-02-22 09:30:00-05:00,True,bearish_non_magenta,True,False
SOUN,2024-02-27,GAP_UP,0.2378472222222222,0.2378472222222222,12%+,0.7017857142857143,7.13,5.76,BEARISH,6.849285714285714,True,7.9,6.5,6.85,30.0,5.0,6.84,2024-02-27 09:30:00-05:00,0.0,-0.001462,0.039271,0.154971,0.049708,True,0.0,False,-0.068713,-0.090643,-0.033626,0.03655,84.53404280406312,False,2024-02-27 09:30:00-05:00,True,bearish_non_magenta,True,False
SOUN,2024-03-04,GAP_UP,0.0679933665008292,0.0679933665008292,5-8%,0.9967857142857144,6.44,6.03,BEARISH,6.041285714285714,True,6.46,5.45,5.62,0.0,200.0,6.04,2024-03-04 09:35:00-05:00,5.0,0.069536,0.127329,0.042219,0.097682,True,0.042219,False,-0.02649,-0.011589,-0.004967,0.055464,71.90836316731676,False,2024-03-04 09:30:00-05:00,True,bearish_non_magenta,True,True
SOUN,2024-10-04,GAP_UP,0.0298507462686566,0.0298507462686566,2-5%,0.2135714285714283,4.83,4.69,BEARISH,4.744571428571429,True,4.83,4.65,4.69,0.0,35.0,4.74,2024-10-04 09:35:00-04:00,5.0,0.010549,0.028986,0.00211,0.018987,True,0.0,False,0.012658,0.017932,0.010549,0.008439,38.20207429616442,False,2024-10-04 09:30:00-04:00,True,bearish_non_magenta,True,True
SOUN,2024-10-16,GAP_UP,0.0216776625824694,0.0216776625824694,2-5%,0.2567857142857141,5.42,5.305,BEARISH,5.317285714285714,True,5.42,5.12,5.25,0.0,230.0,5.28,2024-10-16 09:35:00-04:00,5.0,0.005682,0.031365,0.014205,0.030303,True,0.014205,False,0.005682,0.010417,0.001894,-0.006629,-96.22045304052484,False,2024-10-16 09:30:00-04:00,True,magenta_max_bear,True,True
SOUN,2024-10-24,GAP_UP,0.0200803212851404,0.0200803212851404,2-5%,0.3264285714285713,5.08,4.98,BEARISH,4.949428571428571,False,5.33,4.98,5.26,220.0,15.0,,,,,-0.0354330708661416,,,,,,,,,,100.0,False,2024-10-24 09:30:00-04:00,True,bearish_non_magenta,False,False
SOUN,2025-05-29,GAP_UP,0.0365296803652968,0.0365296803652968,2-5%,0.9592857142857144,11.35,10.95,BEARISH,10.966285714285714,True,11.585,10.465,10.51,0.0,380.0,10.9,2025-05-29 09:35:00-04:00,5.0,0.03578,0.074009,0.026606,0.039908,True,0.018349,False,-0.009174,0.006422,0.024771,0.011927,34.69838090796317,False,2025-05-29 09:30:00-04:00,True,bearish_non_magenta,True,True
SOXS,2024-01-26,GAP_UP,0.0685224839400428,0.0685224839400428,5-8%,0.4460714285714284,4.99,4.67,BEARISH,4.811571428571429,False,5.1,4.87,5.055,260.0,85.0,,,,,-0.0130260521042083,,,,,,,,,,100.0,False,2024-01-26 09:30:00-05:00,True,bearish_non_magenta,False,False
SOXS,2024-02-13,GAP_UP,0.0946882217090069,0.0946882217090069,8-12%,0.324642857142857,4.74,4.33,BEARISH,4.610142857142858,True,4.77,4.46,4.6,0.0,70.0,4.6,2024-02-13 09:35:00-05:00,5.0,0.0,0.029536,0.028261,0.030435,True,0.019565,False,-0.002174,-0.015217,0.019565,0.019565,100.0,False,2024-02-13 09:30:00-05:00,True,bearish_non_magenta,True,False
SOXS,2024-05-21,GAP_UP,0.0378242074927952,0.0378242074927952,2-5%,1.8475,28.81,27.76,BEARISH,28.071,True,28.92,27.955,28.11,30.0,165.0,28.06,2024-05-21 11:20:00-04:00,110.0,-0.001782,0.024297,0.011048,0.003742,True,0.011048,False,-0.004277,-0.00784,0.001426,-0.006771,36.42982251856277,False,2024-05-21 09:30:00-04:00,True,bearish_non_magenta,True,False
SOXS,2024-06-10,GAP_UP,0.0233570863024544,0.0233570863024544,2-5%,1.900357142857143,25.85,25.26,BEARISH,25.089857142857145,True,25.91,23.98,24.23,0.0,200.0,24.855,2024-06-10 10:20:00-04:00,50.0,0.025146,0.062669,0.003621,0.035204,True,0.002615,False,0.007443,0.013679,0.023939,0.030376,42.80268594741063,False,2024-06-10 09:30:00-04:00,True,bearish_non_magenta,True,True
SOXS,2024-06-14,GAP_UP,0.0302178496134926,0.0302178496134926,2-5%,1.7871428571428578,21.99,21.345,BEARISH,21.275142857142857,False,22.21,21.47,21.63,135.0,260.0,,,,,0.0163710777626193,,,,,,,,,,93.35009321163362,False,2024-06-14 09:30:00-04:00,True,bearish_non_magenta,True,False
SOXS,2024-06-24,GAP_UP,0.0282230751862722,0.0282230751862722,2-5%,1.61,22.77,22.145,BEARISH,22.126,False,24.075,22.39,24.04,385.0,0.0,,,,,-0.0557751427316644,,,,,,,,,,-20.153200351716517,False,2024-06-24 09:30:00-04:00,True,bearish_non_magenta,False,False
SOXS,2025-05-19,GAP_UP,0.0675850193715023,0.0675850193715023,5-8%,1.3799999999999997,12.4,11.615,BEARISH,11.848,True,12.42,11.73,11.84,0.0,215.0,11.79,2025-05-19 13:00:00-04:00,210.0,-0.004241,0.045161,0.016539,0.005089,True,-0.00212,False,-0.003393,0.000848,-0.003393,-0.011026,100.0,False,2025-05-19 09:30:00-04:00,True,bearish_non_magenta,True,False
SOXS,2026-01-20,GAP_UP,0.0527577937649879,0.0527577937649879,5-8%,0.1846428571428571,2.195,2.085,BEARISH,2.121142857142857,True,2.205,2.075,2.17,305.0,90.0,2.105,2026-01-20 09:50:00-05:00,20.0,-0.030879,0.01139,0.047506,0.014252,True,0.016627,False,-0.007126,-0.009501,0.002375,0.002375,100.0,False,2026-01-20 09:30:00-05:00,True,bearish_non_magenta,True,False
SOXS,2026-01-30,GAP_UP,0.0455840455840456,0.0455840455840456,2-5%,0.1592857142857143,1.835,1.755,BEARISH,1.7712857142857144,False,2.005,1.775,1.98,355.0,10.0,,,,,-0.0790190735694823,,,,,,,,,,95.28544402982246,False,2026-01-30 09:30:00-05:00,True,bearish_non_magenta,False,False
SOXS,2026-02-02,GAP_UP,0.0303030303030303,0.0303030303030303,2-5%,0.1682142857142857,2.04,1.98,BEARISH,1.9727142857142856,True,2.04,1.81,1.87,0.0,270.0,1.96,2026-02-02 09:30:00-05:00,0.0,0.045918,0.083333,0.040816,0.076531,True,0.005102,False,0.010204,0.02551,0.056122,0.061224,29.26634628712017,False,2026-02-02 09:30:00-05:00,True,bearish_non_magenta,True,True
SOXX,2024-03-21,GAP_UP,0.0320268553801488,0.0320268553801488,2-5%,41.39178571428571,227.5,220.44,BEARISH,210.9432857142857,False,229.26,225.01,225.19,140.0,310.0,,,,,0.0101538461538461,,,,,,,,,,100.0,False,2024-03-21 09:30:00-04:00,True,bearish_non_magenta,True,False
